hospital_id,district_id,hospital_name,address,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type,government_subtype
150,15,"Ashokrao Mane Ayurvedic Hospital And Research Center Vathar Tarf Vadgaon,Hatkanangale,Kolhapur,Pvt","VATHAR, NEAR PUNE- BANGALORE HIGHWAY, Hatkanangale, Kolhapur- 416112",416112.0,16.60630039894737,74.30376235873685,9890712749.0,100,Corporate,
151,28,Ashta Multispeciality Hospital,"341 Ashta Islampur road, Ashta Sangli 416301",416301.0,16.95,74.43,9422532722.0,30,Corporate,
152,20,"Ashtavinayak hospital and ICU, Nanded",Doctors Lane Nanded,431601.0,20.554431,74.512024,7448068597.0,30,Corporate,
153,15,Ashwinee Hospital and Research Center Private Limited,"767 KH/1, Near Venus Corner, Konda Oal, Karvir, Kolhapur-416001",416001.0,16.60630039894737,74.30376235873685,9420134252.0,47,Corporate,
154,31,Ashwini Multispeciality Hospital Barshi,"Nalawade Plot Kurduwadi Road Barshi, Near by Nikita Hotel, Barshi, Solapur-413401",413401.0,18.19855,75.68201,9373893246.0,30,Corporate,
155,31,"Ashwini Rural Medical College, Hospital & Research Centre, Kumbhari Tal South Solapur Dist Solapur","New Bypass Rd, Kumbhari, Maharashtra?%27,%27HSI4668%27)",413006.0,17.6500057,75.988404,8975772086.0,300,Corporate,
156,35,Asian Institute of Medical Sciences,"72,MIDC MilapnagarDombivli, Maharashtra?%27,%27HSP131211542%27)",421203.0,19.2148889,73.1058889,9930227687.0,250,Corporate,
157,15,"Asian Multispeciality Hospital & Research Centre,Karvir,Kolhapur,Pvt","1634 B, 2 ND LANE, LAXMIPURI, KOLHAPUR- 416002",416002.0,16.60630039894737,74.30376235873685,9765686292.0,32,Corporate,
158,1,Asian Noble Hospital Pvt Ltd,Premdan Chowk Manmad road Savedi Premdan Chowk,414003.0,19.1162222,74.7353611,9822451670.0,74,Corporate,
159,22,Astha Multispeciality Hospital Pimpalgaon,"47,pimpalgaon,ghodke nagar ,rucha hotel,NASHIK",422209.0,20.37015,73.7694,9604199911.0,40,Corporate,
160,15,Athaayu Multispecialty hospital,"44 - A,Ujalaiwadi, Kolhapur,Near Vishwakarma Industries Vidyanagar,KOLHAPUR",416001.0,16.60630039894737,74.30376235873685,9535184042.0,0,Corporate,
161,25,"Aundh Institute of Medical Science , Aundh","AUNDH SQUARL,AUNDH,PUNE",411067.0,18.563398,73.812891,9921830373.0,101,Corporate,
162,3,Axon Multispeciality Superspeciality and critical care Hospital,Near Prabhas Talkis Amravati - 444601,444601.0,20.9298611,77.7523056,9730314231.0,60,Corporate,
163,29,B J KATKAR HOSPITAL P LTD,"316 & 317,vaduj,Dahiwadi road,OPP. ST DEPOT,SATARA",415506.0,17.8150193,74.0894838,9881034059.0,52,Corporate,
164,17,B Y L Nair Hospital,,,19.446040649122807,72.36373664912281,,1229,Government,MCGM
165,1,BADE MULTISPECALITY HOSPITAL,"BADE MULTISPECALITY HOSPITAL,SHEVGAON,NEVASA ROAD,DNYANESHWAR ROAD,AHMADNAGAR",414502.0,19.3,75.2,9421944365.0,50,Corporate,
166,11,"BAHEKAR SUPERSPECIALTY HOSPITAL & RESEARCH CENTRE A UNIT OF GONDIA CARE HOSPITAL, GONDIA","7,Govindpur Road, Civil Lines,Bahekar Nursing Home,Gondia",441601.0,21.484894,80.251647,9370711255.0,50,Corporate,
167,17,BAI JERBAI WADIA HOSPITAL FOR CHILDREN & NOWROSJEE WADIA MATERNITY HOSPITAL,,,19.446040649122807,72.36373664912281,,604,Corporate,
168,27,BAI RATANBAI GHARDA HOSPITAL,"SR NO 110, HISSA NO12A,15A, 15B,LAVEL,NAVANAGAR,RATNAGIRI",415708.0,17.6529,73.4768,7391081075.0,30,Corporate,
169,35,BAI RUKMINI HOSPITAL,"Bhoiwada, Kalyan, Maharashtra?%27,%27HSI71083%27)",421301.0,19.5353,76.1449,9867424007.0,100,Government,
170,33,BAJAD HOSPITAL PRASUTIGRUH AND BAL RUGNYALAYA,"1,MANTRI PARK WASHIM,OPPOSITE ZP SCHOOL WASHIM",444505.0,20.17,77.17,9822601078.0,30,Corporate,
171,24,BALAJI HOSPITAL,"RANI LAXMIBAI ROAD, 431401",431401.0,19.269567,76.774114,9766491515.0,10,Corporate,
172,8,BALAJI HOSPITAL,"101,SARAI WARD OPP ZILLA PARSHAD MAIN ROAD, NEAR BANK OF INDIA, 442401",442401.0,19.9465278,79.2985556,7506705729.0,40,Corporate,
173,29,BALAJI SHRIRATHA HOSPITALS PVT LTD,"09 SATARA, YASHODA NAGAR,BEHIND FERN HOTEL,SATARA,MUMBAI BANGLORE HIGHWAY NH4 SATARA %E2%80%93 415005",415005.0,17.660319906296852,74.14925630434783,7709684023.0,30,Corporate,
174,20,BALWANT SEVABHAVI SANSTHA VISHNUPURI NANDED SANCHALIT SAHAYOG MULTISPECIALITY HOSPITAL VISHNUPURI NANDED,"VISHNUPURI,NANDED",431606.0,19.2,77.4,9923790009.0,30,Corporate,
175,25,BAPAT MULTISPECIALITY HOSPITAL,"A/36 MUNJABA VASTI, VISHRANTWADI, NEAR GANPATI MANDIR, DHANORI, Pune-411015",411015.0,18.56578105076228,73.89409255768733,9804898898.0,33,Corporate,
176,15,"BARDESKAR HOSPITAL, GADHINGLAJ","2379,GADHINGLAJ,AJARA ROAD GADHINGLAJ,NEAR PRATHANA HOTEL,",416502.0,16.60630039894737,74.30376235873685,9273337666.0,30,Corporate,
177,29,BEL AIR HOSPITAL WAI,"47/2B, SIDHANATHWADI, WAI PANCHAGANI ROAD ,WAI ,  SATARA ,412803",412803.0,17.879632,74.010916,2167299200.0,73,Corporate,
178,35,BHAGWAN MAHAVIR HOSPITAL,"PARUL  ROAD, BHIWANDI - 421303",421303.0,19.5859086,73.1659378,9004414466.0,60,Corporate,
179,35,BHAKTIVEDANTA HOSPITAL,"Srishti Sec-1,Mira Road Bhaktived Near royal college",401107.0,19.1922325,73.0637706,7391040161.0,200,Corporate,
180,34,BHANGDE HOSPITAL AND MATERNITY HOME PUSAD,"NAGEENA CHOWK PUSAD,MAIN ROAD PUSAD,YAVATMAL",445204.0,19.9088611,77.5718055,9422866348.0,30,Corporate,
181,13,BHIRUD HOSPITAL,"JAMNER ROAD,JALGAON",424206.0,20.76134140182927,74.84583924085365,9372335833.0,50,Corporate,
182,35,BHIWANDI DIALYSIS CENTRE,"KHATOONBI KAZI NURSING HOME,BHUSAR MOHALLA,BHIWANDI HINDUSTANI MASJID",421302.0,19.2103751,73.0464259,9326363011.0,7,Corporate,
183,25,BHRATRATNA DR BABASAHEB AMBEDKAR CANTONMENT GENERAL HOSPITAL,S NO 63 KHADKI BAZAR KASAMALI JUMBO MARG NEAR MEHTA TOWER HAVELI PUNE 411003,411003.0,18.5505833,73.8685278,9850953426.0,100,Government,
184,2,BHUIBHAR MULTISPECIALITY CLINIC,"Plot No: 6, Tilak Park Road, Behind Mukund Mandir, 444001",444001.0,20.71,77.0,83800262115.0,5,Corporate,
185,33,BIBEKAR HOSPITAL,"338/5,NEAR VITTHALWADI,NAGARPARISHAD ROAD,",444505.0,20.17,77.17,9423127878.0,50,Corporate,
186,22,BIRSA MUNDA MEDICAL HUB NASHIK,"112, OMKAR NAGAR, KISHOR SURYAWANSHI ROAD, 422004",422004.0,20.2041737,73.8271949,9422262374.0,100,Corporate,
187,28,BREATHEWELL MULTISPECIALITY HOSPITAL,"PARSHWANATHNAGAR, OPP.SIDDHIVINAYAK HERO SHOROOM, MIRAJ SANGLI ROAD, SANGLI-416410",416410.0,17.0348056,74.6018333,7709887799.0,50,Corporate,
188,7,BULDANA MULTISPECIALITY HOSPITAL,"ARAS LAY OUT, JAMBHURN ROAD, Buldhana 443001",443001.0,20.5336389,76.1794722,9096354891.0,95,Corporate,
189,2,Baban Multispecialty Hospital,"Ashirwad Nagar,Murtijapur,AKOLA",444107.0,20.71,77.39,7887917675.0,44,Corporate,
190,28,Bachpan Balrugnalay and Shriraj Hospital,Kanya Shala Road Paranjape Colony Palus Sangli 416310,416310.0,17.13,74.48,9657162077.0,15,Corporate,
191,11,Bai Gangabai Women Hospital Gondia,Infront of Indira gandhi stadium Gondia,441601.0,21.484894,80.251647,9923770959.0,120,Government,DMER
192,17,Bal Gangadhar Kher Municipal Hospital,,,19.446040649122807,72.36373664912281,,30,Government,
193,33,Balaji Bal Rugnalay,"NAGAR PARISHAD ROAD,OPP. OF VITTHALWADI,WASHIM",444505.0,20.17,77.17,7709821945.0,30,Corporate,
194,17,Balaji Heart Hospital and Diagnostic Centre,,,19.446040649122807,72.36373664912281,,100,Corporate,
195,11,Balaji Nursing Home,"170,NEAR LIC OFFICE GANESH NAGAR GURUNANAK WARD ,NEAR LIC OFFICE GANESH NAGAR ,LIC OFFICE,GONDIYA",441601.0,21.484894,80.251647,7182236861.0,50,Corporate,
196,1,Balasaheb Deshpande Hospital,"Near Asha Theatre, Ahilyanagar, Maharashtra- 414001",414001.0,19.1627778,77.3060556,9561004609.0,100,Government,
197,28,Bandgar Hospital,"A/p Vita, Tal. Vita, Dist. Sangli",415311.0,17.27,74.67,9405408044.0,30,Corporate,
198,13,Bapji Jeevandeep Multispeciality Hospital,"Hirapur Road,Bapji Mandir,Chalisgaon,JALGAON",424101.0,20.4613641,74.9898334,7972833428.0,31,Corporate,
199,25,Baramati hospitals Pvt Ltd,"138,39.40,BARAMATI HOSPITAL,INDAPUR ROAD?%20BARAMATI,RINGROAD%20BARAMATI,PUNE%27,%27HSI44627%27)",413102.0,18.150009,74.583291,9665484551.0,120,Corporate,
200,19,Baraskar Hospital and Research Center,"Crystal Plaza, 276, Central Bazar Road, Ramdaspeth, Nagpur, Maharashtra?%27,%27HSI5800%27)",440010.0,21.12566667,79.05777778,7122452105.0,20,Corporate,
201,23,Barate Accident & Maternity Hospital,"Sambhaji Nagar , D.I.C.Road Chh.Sambhajiraje Marg , - 413501",413501.0,18.408779,76.559758,8329668532.0,30,Corporate,
202,35,Bethany trust- Bethany Hospital,"plot no 2,pokhran road no 2,near glaxo,thane west,",400610.0,19.23125,72.9737778,9870035333.0,190,Corporate,
203,19,Bhagat Multispeciality hospital,"CIVIL LINE SAONER,SAONER,CIVIL LINE,NEAR STATE BANK OF INDIA,NAGPUR",441107.0,21.305863,78.947739,9373547106.0,30,Corporate,
204,18,Bhagawati Hospital Borivali,,,19.11878330833333,72.87393688666666,,110,Government,MCGM
205,20,Bhakti Multispecialty Hospital & Diagnosis Center,"RAILWAY STATION ROAD, DOCTOR LINE GHAMODIYA FACTORY,Nanded",431601.0,20.554431,74.512024,9422189574.0,30,Corporate,
206,35,Bhaktivedanta hospitals shri bhagwan mahadev sambare hospital,"4,zadpoli,WADA VIKRAMGAD ROAD,omkar blind school,",401605.0,19.8541106,73.0346244,8879666314.0,50,Corporate,
207,3,"Bhamkar Multispeciality Hospital & Research Institute, Paratwada","Rajashri Nagar , Amravati Road, Paratwada, In front of Finlay Mill - 444805",444805.0,20.5364167,76.1811389,9157769191.0,30,Corporate,
208,25,Bhandare Hospital,"sruvey no. 32/3,Behind S.T stand, Baramati.ring road no.5,PUNE",413102.0,18.150009,74.583291,9860406608.0,30,Corporate,
209,3,Bhansali Multispeciality hospital,"Vakil line, near police station, Amravati ,Paratwada",444805.0,20.5364167,76.1811389,9423124378.0,40,Corporate,
210,35,"Bharat Ratna Indira Gandhi Hospital , Miraroad","Poonam Sagar Rd, Poonam Sagar Complex, Mira Road, Mira Bhayandar, Maharashtra?%27,%27HSI70085%27)",401107.0,19.1922325,73.0637706,8422811481.0,50,Government,
211,25,Bharat Ratna Late Rajeev Gandhi Hospital,"Deccan College road, Nawanagar, Salwe Nagar, Yerawada, Pune-411006",411006.0,18.56025,73.89202778,9689931352.0,30,Government,
212,25,Bharati Hospital and Research Center,"Bharati Hospital & Research Center, Pune Satara Road, Near Katraj Dairy",411043.0,18.4653611,73.8551111,9225579941.0,831,Corporate,
213,28,"Bharati Vidyapeeth Deemed University Medical College & Hospital, Sangli.","Wanlesswadi, Miraj Sangli_Miraj Road",416414.0,16.86,74.8,9225813155.0,750,Corporate,
214,17,"Bharatratna Dr. Babasaheb Ambedkar Mun. Gen. Hospital, Kandivali (W)",,,19.446040649122807,72.36373664912281,,400,Government,MCGM
215,9,Bhatwal Surgical & Maternity Hospital,"111/A,Agrawal Nagar,Malegaon Road,DHULE",424001.0,20.9254213,74.7395367,9325028629.0,30,Corporate,
216,25,"Bhigwan Medicare Hospital Pvt Ltd,Baramati,Pune,Pvt","MADANWADI, BARAMATI BHIGWAN ROAD, BARAMATI, PUNE-413130",413130.0,18.24175,74.70862,9856101101.0,30,Corporate,
217,25,Bhimashakar hospital,"133/9,wadgaon kashimbeg (Walunjwadi),Manchar Ghodegaon Road,Near nighotwadi Phata?%27,%27HSI57850%27)",410503.0,19.034215,74.2211,7517252525.0,50,Corporate,
218,13,Bhole Vighnaharta Multispeciality Hospital,"Chorwad naka Bhaskar Appa Complex Parola, Behind state bank of India, 425111",425111.0,20.80425,75.2846,9423495402.0,49,Corporate,
219,5,"Bhure hospital,Tumsar","Indiranagar,Bhandara Road,Near bus stand,BHANDARA",441912.0,21.2745,79.802799,9422132688.0,30,Corporate,
220,7,Bhusari hospital,"25, Buldhana, Near Hanuman Temple, 443001",443001.0,20.5336389,76.1794722,9767699623.0,31,Corporate,
221,2,Bihade Maternity and Multispeciality Hospital,"LRT COLLAGE ROAD, Amankhan %E2%80%93 444001",444001.0,20.71,77.0,9922445964.0,30,Corporate,
222,26,Birmole Hospital,"Unnamed Road, HOC Colony, Panvel, Navi Mumbai, Maharashtra?%27,%27HSP291211574%27)",410206.0,19.077,73.24,9820083124.0,50,Corporate,
223,25,"Bliss Multispeciality Hospital,Haveli,Pune,Pvt","1 ST FLOOR GAIKWAD GALAXY, Shraddha Nagar, Ambedkar Nagar, OPPOSITE MSEB OFFICE KONDHWA (BK) PUNE 411048",411048.0,18.56578105076228,73.89409255768733,7722020404.0,35,Corporate,
224,25,"Bobade Accident Hopital,Baramati,Pune,Pvt","HARIKRUPA NAGAR ,OPP MARKET YARD , INDAPUR ROAD, BARAMATI, PUNE-413102",413102.0,18.150009,74.583291,9422028331.0,25,Corporate,
225,35,"Bolinj General Hospital, Virar West",,,19.295112535714285,73.01962990809524,,100,Government,
226,35,Borneo Mother & Child Care Hospital,"Larkins 315, Namdeo Wadi Marg, Banacha Pada, Panch Pakhdi, Thane West, Thane, Maharashtra 400602",400602.0,19.1993056,72.9793333,8806668655.0,50,Corporate,
227,22,Borneo Mother and Child Care Hospital,"5th and 6th floor, Archit Sai Avenue, Shree Vallabh Nagar, Behind Old Chhan Hotel Mumbai Naka, Nashik %E2%80%93 422001",422001.0,20.0082,73.80645,9822502295.0,50,Corporate,
228,30,Br Nath Pai Shikshan Sanstha Sindhudurgs Lt Yashwantrao Naik Rural Hospital and Research Centre Nerur,"1836, Nerur Dewoolwada, Nerur, Kudal- Walawal Road, Sindhudurg %E2%80%93 416525",416525.0,16.0120833,73.6431027,9404919021.0,100,Corporate,
229,18,Brahma Kumaris GHRC managing BSES MG Hospital,,,19.11878330833333,72.87393688666666,,106,Corporate,
230,11,Bramhankar Hospital,"MAMA CHOWK,NEAR NUTAN SCHOOL,GONDIA",441601.0,21.484894,80.251647,7498432802.0,30,Corporate,
231,26,CALADRIUS MULTISPECIALITY HOSPITAL,"AT post devicha pada, Taloja MIDC, CHINDHRAN ROAD %E2%80%93 410208",410208.0,19.032592,73.08539,9029609601.0,51,Corporate,
232,22,CANCER CENTERS OF AMERICA PRIVATE LTD,"PLOT NO-02 S.NO. 113/2/A , INDIRA NAGAR  , WADALA SHIWAR, Sawata Mali Rd, 422011",422011.0,19.988439,73.720725,7620778324.0,100,Corporate,
233,19,CARDION HOSPITAL,"NEAR DINANATH HIGH SCHOOL, KHARE MARG, TIKEKAR ROAD DHANTOLI 440012",440012.0,21.41470797226994,78.84095818131902,9545400115.0,41,Corporate,
234,22,CAREFORTE CHILDRENS HOSPITAL,"NASHIK ROAD STAR PLUS COMPLEX OPP DURGA GARDEN , NASHIK , 422101",422101.0,19.968664,73.831608,9422245698.0,24,Corporate,
235,26,CELLCURE CANCER CENTRE PVT LTD,"Ground & First Floor, Tulsi Prerna CHS Ltd,Plot no 9, Sector 1, Khanda Colony, New Panvel ( W ) - 410206",410206.0,19.077,73.24,9769929797.0,16,Corporate,
236,31,CENTERAL MULTISPECIALITY HOSPITAL AND REASERCH CENTER,"1st Floor, Ganesh Peth Shopping Center, Mangalwar Bazar, Opp.  Chadchankar Petrol Pump, Solapur-413001",413001.0,17.6659167,75.8943333,7038080533.0,50,Corporate,
237,25,CHAKAN CRITICARE HOSPITAL PVT LTD,"1152, SHIKRAPUR ROAD,OPP.VISHAL GARDEN,CHAKAN, Khed, Pune-410501",410501.0,18.707487,73.977126,9822146916.0,100,Corporate,
238,13,CHANDAK EYE HOSPITAL,"10,11 OPP. BHASKAR MARKET M J COLLEGE ROAD 425001",425001.0,20.46428,75.004181,9823590261.0,10,Corporate,
239,9,CHANDRAKANT KELE MEDICAL AND RESEARCH FOUNDATION,"SHRI DINESH COMPLEX NEHRU CHOWK DEOPUR ,AGRA ROAD, DHULE?%27,%27HSI49486%27)",424002.0,20.9042271,74.7748909,9422285468.0,7,Corporate,
240,19,CHAUDHARY HOSPITAL ( FRACTURE ACCIDENT & ORTHOPAEDIC NURSING HOME ),,440009.0,21.41470797226994,78.84095818131902,,50,Corporate,
241,15,CHAVAN HOSPITAL,"1216 NEAR KALE CANTEEN, MAIN ROAD, GAGANBAWADA ROAD, PANHALA, KOLHAPUR-416205",416205.0,16.60630039894737,74.30376235873685,7822820971.0,15,Corporate,
242,25,CHETNA HOSPITAL,"GP 116 VRINDAVAN SOCIETY AREA, NEAR ROTARY CLUB MIDC G BLOCK, CHINCHWAD, PUNE CITY, Pune-411019",411019.0,18.6395,73.79586111,8554990324.0,48,Corporate,
243,21,CHHATRAPATI MULTISPECIALITY HOSPITAL,"278/297,C B TOWN OPPOSITE VILASRAO DESHMUKH TRUCK TERMINAL,425412",425412.0,21.3122,74.21885,9422286647.0,100,Corporate,
244,35,CHHATRAPATI SHIVAJI MAHARAJ HOSPITAL,KALWA THANE BELAPUR ROAD,400605.0,19.1934722,72.9898333,9769007570.0,500,Government,
245,20,CHIDRAWAR SUPERSPECIALITY HOSPITAL,DOCTOR LANE KALAMANDIR ROAD 431601,431601.0,20.554431,74.512024,9890091406.0,20,Corporate,
246,34,CHINTAMANI HOSPITAL,"CHINTAMANI HOSPITAL.6.NEAR BANK OF INDIA,38 B,DATTA CHOWK ,YAVATMAL",445001.0,20.4131111,78.1337777,9373770923.0,25,Corporate,
247,35,CHINTAMANI HOSPITAL MULTISPECIALITY & TRAUMA UNIT,BAJARAPETH PADGHA %E2%80%93 421101,421101.0,19.3665278,73.1746389,7387822275.0,30,Corporate,
248,25,CHINTAMANI HOSPITAL RESEARCH CENTRE PVT LTD,"INAMDAR VASTI, KOREGAON MUL , SOLAPUR ROAD , HAVELI , PUNE - 412202",412202.0,18.46266,74.176474,9822051422.0,49,Corporate,
249,14,CHIRANJEEV BAL RUGNALAYA,"SHREE COLONY?%20J%20E%20S%20COLLEGE%20ROAD%20R.P.ROAD,Jalna%27,%27HSI2268%27)",431203.0,19.84,75.89,9923104151.0,30,Corporate,
250,31,CHIRANJEEV HOSPITAL PANDHARPUR,"Bhaktimarg, Near Bajaj Blood bank,Pandharpur, 413304 District Solapaur",413304.0,17.794052,75.35725,9822148150.0,50,Corporate,
251,25,CHIRAYU CHILDERNS HOSPITAL,"MARKET YARD ROAD, BARAMATI, PUNE-413102",413102.0,18.150009,74.583291,9595423642.0,30,Corporate,
252,35,CHIRAYU CHILDRENS HOSPITAL AND RESERCH CENTRE,,,19.295112535714285,73.01962990809524,,49,Corporate,
253,34,CHIRAYU CRITICARE CENTER,"DATE COLLEG ROAD, NEAR JYOTI MANGAL KARYALAYA,JOTI MANGALKARYALAYA,YAVATMAL 445001",445001.0,20.4131111,78.1337777,8080684949.0,20,Corporate,
254,12,CHIRAYU HOSPITAL HINGOLI,"4,8,9,11,12, CHOUDHARI NAGAR, NANDED ROAD, HINGOLI-431513",431513.0,77.1476,19.79908,9922719494.0,30,Corporate,
255,31,"CHIRAYU PAEDTRIC SUPER SPECILAITY AND MULTISPECIALITY HOSPITAL,PANDHARPUR,SOLAPUR,PVT .","64/13, Near LIC office, Bhakti Marg Pandharpur, Solapur- 413304",413304.0,17.794052,75.35725,9096996655.0,35,Corporate,
256,5,CHOLE EYE HOSPITAL,"Sainath Nagar, Teachers Colony, Ashrafi Nagar, Bhandara, Maharashtra 441906",441906.0,21.1625,79.655741,9422819586.0,10,Corporate,
257,19,CHOUDHARY MULTISPECIALITY HOSPITAL,"L-1J. N. ROAD HANUMAN NAGAR ,KAMPTEE -441002",441002.0,21.41470797226994,78.84095818131902,8469951706.0,30,Corporate,
258,4,CIIGMA INSTITUTE OF MEDICAL SCIENCES PVT. LTD(CIIGMA NURISNG HOME),,,19.944847311671925,75.41925964069401,,30,Corporate,
259,19,CITY HOSPITAL,"2725, RANALA, KAMPTEE ROAD, 441001",441001.0,21.227531,79.190083,9325945952.0,100,Corporate,
260,20,CITY HOSPITAL,"M.C HOUSE NO.1-169/15, WADIYA FACTORY, SHIVAJI NAGAR ROAD %E2%80%93 431602",431602.0,19.2,77.4,9823385538.0,50,Corporate,
261,27,CIVIL HOSPITAL RATNAGIRI,Ratnagiri Bus stand road Statue of Babasaheb Ambedkar,415612.0,17.01779,73.27482,9890981460.0,200,Government,DHS
262,8,COAL CITY HOSPITAL,"101, MUL ROAD, BANGALI CAMP CHOWK, Chandrapur 442401",442401.0,19.9465278,79.2985556,9822204464.0,50,Corporate,
263,19,CPH Center Point Hosptial Medical Research Institute Pvt. Ltd.,PLOT NO. 2 MEDICAL SQUARE NEAR RAJABAKSHA TEMPLE NEAR GOVERNMENT MEDICAL COLLEGE 440009,440009.0,21.41470797226994,78.84095818131902,9372383192.0,50,Corporate,
264,35,CREDENCE CORE HOSPITAL,"CLOUD 36 BUILIDING ,PLOT NO 6 ,SECTOR 11 NEW PALM BEACH ROAD GHANSOLI, NAVI MUMBAI 400701",400701.0,19.1243889,72.9976111,9619302238.0,41,Corporate,
265,29,CRITI CARE MULTISPECIALITYT HOSPITAL VADUJ,"Sr no 696/1 plot no 32/33 near LIC office, vaduj, old siddeshwar kuroli road vaduj - 415506",415506.0,17.8150193,74.0894838,9511822396.0,30,Corporate,
266,4,CSM Nursing Home,,,19.944847311671925,75.41925964069401,,30,Corporate,
267,20,CURE MAX MULTISPECIALITY HOSPITAL AND CRITICAL CARE CENTER,"HINGOLI GATE, NEAR UNDER BRIDGE, OLD AMBULGEKAR HOSPITAL %E2%80%93 c",431603.0,19.2,77.4,9422188933.0,45,Corporate,
268,17,Cama and Albless Hospital,,,19.446040649122807,72.36373664912281,,505,Government,DMER
269,19,Cancer Treatment services Hyderabad Pvt ltd,"C-1/1,MIDC HINGNA,MIDC ROAD,Opp MIA Centre for Sports and Recreation,NAGPUR",440028.0,21.41470797226994,78.84095818131902,7337385852.0,100,Corporate,
270,15,Care Hospital,"CARE HOSPITAL,700,KOROCHI,INDIRA NAGAR,INDIRA NAGAR KOROCHI,KOLHAPUR",416109.0,16.60630039894737,74.30376235873685,8432443838.0,50,Corporate,
271,25,Care And Cure Multispeciality Hospital and Diagnostic Center,"Sr. No 183/B/1/1 Pipe Line Road Shinde Vasti , Ravet, Haveli, Pune-412101",412101.0,18.7693514,73.4041588,7620065407.0,35,Corporate,
272,25,Care Multispec Iality Hospital,"pcmctld.-01 112-1003, RUPINAGAR , PCMC,  Haveli, PUNE-411062",411062.0,18.665889,73.778424,7709123192.0,31,Corporate,
273,25,Care Multispecialty hospital,"Gat. No. 602, Property No. 39 and 40,Pune Nagar Road, Near Bazar Tal",412108.0,18.5010616,73.5137574,8007771999.0,50,Corporate,
274,11,Central Hospital & Critical Care Centre_Gondia,"Plot No. 3,4,5,7,8,9, GONDIA, SUKHDEO WARD, GADDA TOLI %E2%80%93 441614",441614.0,21.555989,80.156813,9637883589.0,100,Corporate,
275,4,Century Multispeciality Hospital (Aurangabad) Pvt.Ltd.,,,19.944847311671925,75.41925964069401,,49,Corporate,
276,31,Ch.Shivaji Maharaj Sarvopachar Rugnalaya Solapur,"B-1 Building Qtr 12, 2nd Floor, North, South Sadar Bazar, Solapur, Maharashtra",413003.0,17.6659167,75.8943333,9665835732.0,733,Government,DMER
277,22,"Chaitanya Accident &Trauma Care Center, Malegaon","OLD AGRA ROAD, MOTIBAUG NAKA,OPP. NANAVATI PETROL PUMP",423203.0,20.5533619,74.5080312,8600088806.0,21,Corporate,
278,25,Chandumama Sonawane Maternity Home,"Jawaharlal Nehru Road, Mahatma Pule Peth, At kashewadi, Pune-411042",411042.0,18.5004722,73.8614167,8856036290.0,80,Government,
279,34,Chavan hospital & Critical care center,"Near Shani Mandir,State Bank Road,NEAR SHANI MANDIR,YAVATMAL",445204.0,19.9088611,77.5718055,9822369896.0,30,Corporate,
280,3,Chimote Hospital & Critical Center,Paratwada -444805,444805.0,20.5364167,76.1811389,9960705368.0,30,Corporate,
281,23,Chincholi Hospital Omerga.,"Arogya Nagar,Omerga,OSMANABAD",413606.0,17.8319935,76.6252018,9890903554.0,50,Corporate,
282,27,Chintamani Hospital,"X-50, Zadgaon, Uydamnagar, ratnagiri, MIDC Zadgaon, near Mahindra Workshop %E2%80%93 415612",415612.0,17.01779,73.27482,9422051708.0,50,Corporate,
283,20,Chintamani Superspecialty hospital,"In Front Of Ayurved College, Vazirabad Nanded",431601.0,20.554431,74.512024,9960678176.0,30,Corporate,
284,23,Chirayu Hospital,"Ram Nagar Osmanabad,Aurangabad Road,osmanabad,Near Central?%20Building,OSMANABAD%27,%27HSI46905%27)",413501.0,18.408779,76.559758,9422906422.0,30,Corporate,
285,29,Chirjeevan Hospital & Research Centre,"5,RING ROAD LAXMINAGAR PHALTAN",415523.0,17.9844577,74.4360354,8600019100.0,50,Corporate,
286,30,Chitari Hospital & Criticare Sawantwadi,"225/A , Kolgaon , Bhomwadi - 416510",416510.0,15.9108056,73.8230833,9168550821.0,30,Corporate,
287,28,"Chopade Memorial Hospital,Miraj ,Sangli,Pvt","133, Sangli Miraj Road, South Shivaji Nagar, Sangli-416416",416416.0,17.0348056,74.6018333,9371024224.0,40,Corporate,
288,22,Chopda Medicare & Research Centre Pvt. Ltd.,"3 / 5,Laxmi Nagar,Patil Lane No.1,Canada Corner,",422005.0,19.988439,73.720725,8805028242.0,50,Corporate,
289,7,Chopde Hospital,"101,40 Bigha,Vyayamshala street,Near Yuvshakti Vyayam shala,BULDHANA",443101.0,20.7078,76.2097508,9422915256.0,30,Corporate,
